Year,Province name,District number,Election,Registered voters in district,Valid votes in district,Invalid votes in district,Party name,Party number,Party number of votes,"""Province name""",Total Valid votes in district,Invalid votes
2019,Kepulauan Riau,1,DPR,1229424,,,Partai Amanat Nasional,12,10034,Province name,919399,100587
2019,Kepulauan Riau,1,DPR,1229424,,,Partai Hati Nurani Rakyat,13,4285,Province name,919399,100587
2019,Kepulauan Riau,1,DPR,1229424,,,Partai Demokrat,14,13348,Province name,919399,100587
2019,Kepulauan Riau,1,DPR,1229424,,,Partai Bulan Bintang,19,1390,Province name,919399,100587
2019,Kepulauan Riau,1,DPR,1229424,,,Partai Keadilan dan Persatuan Indonesia,20,994,Province name,919399,100587
2019,Riau,1,DPR,2203428,,,"",,,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Kebangkitan Bangsa,1,18413,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Gerakan Indonesia Raya,2,60625,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Demokrasi Indonesia Perjuangan,3,52355,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Golongan Karya,4,29153,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Nasdem,5,13769,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Gerakan Perubahan Indonesia,6,3271,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Berkarya,7,10354,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Keadilan Sejahtera,8,51490,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Persatuan Indonesia,9,12459,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Persatuan Pembangunan,10,11848,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Solidaritas Indonesia,11,8913,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Amanat Nasional,12,26879,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Hati Nurani Rakyat,13,7315,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Demokrat,14,30620,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Bulan Bintang,19,3958,Province name,1702605,188384
2019,Riau,1,DPR,2203428,,,Partai Keadilan dan Persatuan Indonesia,20,1116,Province name,1702605,188384
2019,Riau,2,DPR,1659877,,,"",,,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Kebangkitan Bangsa,1,20948,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Gerakan Indonesia Raya,2,42067,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Demokrasi Indonesia Perjuangan,3,32994,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Golongan Karya,4,30966,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Nasdem,5,10193,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Gerakan Perubahan Indonesia,6,3157,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Berkarya,7,10508,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Keadilan Sejahtera,8,23084,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Persatuan Indonesia,9,9711,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Persatuan Pembangunan,10,13485,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Solidaritas Indonesia,11,2727,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Amanat Nasional,12,15130,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Hati Nurani Rakyat,13,3690,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Demokrat,14,19150,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Bulan Bintang,19,3828,Province name,1218624,151087
2019,Riau,2,DPR,1659877,,,Partai Keadilan dan Persatuan Indonesia,20,1319,Province name,1218624,151087
2019,Jambi,1,DPR,2475655,,,"",,,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Kebangkitan Bangsa,1,28335,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Gerakan Indonesia Raya,2,67526,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Demokrasi Indonesia Perjuangan,3,65503,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Golongan Karya,4,41575,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Nasdem,5,17874,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Gerakan Perubahan Indonesia,6,4407,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Berkarya,7,16643,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Keadilan Sejahtera,8,29757,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Persatuan Indonesia,9,18388,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Persatuan Pembangunan,10,16640,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Solidaritas Indonesia,11,6722,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Amanat Nasional,12,29564,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Hati Nurani Rakyat,13,4824,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Demokrat,14,29679,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Bulan Bintang,19,5590,Province name,1786074,321604
2019,Jambi,1,DPR,2475655,,,Partai Keadilan dan Persatuan Indonesia,20,2601,Province name,1786074,321604
2019,Sumatera Selatan,1,DPR,2768794,,,"",,,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Kebangkitan Bangsa,1,38166,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Gerakan Indonesia Raya,2,94729,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Demokrasi Indonesia Perjuangan,3,145752,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Golongan Karya,4,51012,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Nasdem,5,27676,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Gerakan Perubahan Indonesia,6,5544,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Berkarya,7,19016,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Keadilan Sejahtera,8,44655,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Persatuan Indonesia,9,19645,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Persatuan Pembangunan,10,14752,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Solidaritas Indonesia,11,10910,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Amanat Nasional,12,29914,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Hati Nurani Rakyat,13,11126,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Demokrat,14,38469,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Bulan Bintang,19,8249,Province name,2019840,261146
2019,Sumatera Selatan,1,DPR,2768794,,,Partai Keadilan dan Persatuan Indonesia,20,2396,Province name,2019840,261146
2019,Sumatera Selatan,2,DPR,3108781,,,"",,,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Kebangkitan Bangsa,1,42450,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Gerakan Indonesia Raya,2,83051,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Demokrasi Indonesia Perjuangan,3,72721,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Golongan Karya,4,46963,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Nasdem,5,28870,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Gerakan Perubahan Indonesia,6,7559,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Berkarya,7,20254,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Keadilan Sejahtera,8,30953,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Persatuan Indonesia,9,21691,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Persatuan Pembangunan,10,18727,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Solidaritas Indonesia,11,5003,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Amanat Nasional,12,28272,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Hati Nurani Rakyat,13,13075,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Demokrat,14,38526,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Bulan Bintang,19,9019,Province name,2315985,337332
2019,Sumatera Selatan,2,DPR,3108781,,,Partai Keadilan dan Persatuan Indonesia,20,3222,Province name,2315985,337332
2019,Sumatera Utara,1,DPR,3528993,,,"",,,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Kebangkitan Bangsa,1,22598,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Gerakan Indonesia Raya,2,104460,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Demokrasi Indonesia Perjuangan,3,101072,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Golongan Karya,4,37237,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Nasdem,5,29835,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Gerakan Perubahan Indonesia,6,3388,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Berkarya,7,10563,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Keadilan Sejahtera,8,77338,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Persatuan Indonesia,9,14757,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Persatuan Pembangunan,10,19193,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Solidaritas Indonesia,11,20504,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Amanat Nasional,12,36660,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Hati Nurani Rakyat,13,9080,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Demokrat,14,34446,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Bulan Bintang,19,7277,Province name,2339962,303738
2019,Sumatera Utara,1,DPR,3528993,,,Partai Keadilan dan Persatuan Indonesia,20,1565,Province name,2339962,303738
2019,Sumatera Utara,2,DPR,2520579,,,"",,,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Kebangkitan Bangsa,1,18977,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Gerakan Indonesia Raya,2,51704,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Demokrasi Indonesia Perjuangan,3,43122,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Golongan Karya,4,31031,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Nasdem,5,,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Gerakan Perubahan Indonesia,6,3827,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Berkarya,7,1008,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Keadilan Sejahtera,8,22628,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Persatuan Indonesia,9,2035,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Persatuan Pembangunan,10,11822,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Solidaritas Indonesia,11,5007,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Amanat Nasional,12,23990,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Hati Nurani Rakyat,13,9786,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Demokrat,14,20525,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Bulan Bintang,19,3879,Province name,2202698,263363
2019,Sumatera Utara,2,DPR,2520579,,,Partai Keadilan dan Persatuan Indonesia,20,3541,Province name,2202698,263363
2019,Sumatera Utara,3,DPR,3210926,,,"",,,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Kebangkitan Bangsa,1,18662,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Gerakan Indonesia Raya,2,71924,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Demokrasi Indonesia Perjuangan,3,72323,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Golongan Karya,4,48596,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Nasdem,5,19793,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Gerakan Perubahan Indonesia,6,3615,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Berkarya,7,11851,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Keadilan Sejahtera,8,45249,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Persatuan Indonesia,9,16610,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Persatuan Pembangunan,10,18962,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Solidaritas Indonesia,11,7762,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Amanat Nasional,12,25775,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Hati Nurani Rakyat,13,7049,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Demokrat,14,32069,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Bulan Bintang,19,6063,Province name,2161779,347227
2019,Sumatera Utara,3,DPR,3210926,,,Partai Keadilan dan Persaatuan Indonesia,20,2152,Province name,2161779,347227
2019,Sumatera Barat,1,DPR,2091682,,,"",,,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Kebangkitan Bangsa,1,10472,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Gerakan Indonesia Raya,2,67116,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Demokrasi Indonesia Perjuangan,3,16623,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Golongan Karya,4,20470,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Nasdem,5,12490,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Gerakan Perubahan Indonesia,6,3594,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Berkarya,7,11611,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Keadilan Sejahtera,8,40042,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Persatuan Indonesia,9,7836,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Persatuan Pembangunan,10,12290,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Solidaritas Indonesia,11,3585,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Amanat Nasional,12,29056,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Hati Nurani Rakyat,13,4663,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Demokrat,14,28060,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Bulan Bintang,19,5177,Province name,1551143,112622
2019,Sumatera Barat,1,DPR,2091682,,,Partai Keadilan dan Persatuan Indonesia,20,1579,Province name,1551143,112622
2019,Sumatera Barat,2,DPR,1626555,,,"",,,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Kebangkitan Bangsa,1,9652,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Gerakan Indonesia Raya,2,53668,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Demokrasi Indonesia Perjuangan,3,9515,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Golongan Karya,4,16769,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Nasdem,5,7678,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Gerakan Perubahan Indonesia,6,2637,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Berkarya,7,7869,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Keadilan Sejahtera,8,28221,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Persatuan Indonesia,9,4944,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Persatuan Pembangunan,10,12245,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Solidaritas Indonesia,11,2131,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Amanat Nasional,12,21967,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Hati Nurani Rakyat,13,3837,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Demokrat,14,24874,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Bulan Bintang,19,4679,Province name,1176244,89299
2019,Sumatera Barat,2,DPR,1626555,,,Partai Keadilan dan Persatuan Indonesia,20,768,Province name,1176244,89299
2019,Lampung,1,DPR,2219647,,,"",,,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Kebangkitan Bangsa,1,53936,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Gerakan Indonesia Raya,2,86858,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Demokrasi Indonesia Perjuangan,3,140904,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Golongan Karya,4,58809,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Nasdem,5,32946,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Gerakan Perubahan Indonesia,6,7067,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Berkarya,7,19695,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Keadilan Sejahtera,8,54323,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Persatuan Indonesia,9,22975,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Persatuan Pembangunan,10,20347,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Solidaritas Indonesia,11,9308,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Amanat Nasional,12,39065,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Hati Nurani Rakyat,13,7139,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Demokrat,14,40059,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Bulan Bintang,19,3879,Province name,2112156,276988
2019,Lampung,1,DPR,2219647,,,Partai Keadilan dan Persatuan Indonesia,20,2382,Province name,2112156,276988
2019,Lampung,2,DPR,3158490,,,"",,,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Kebangkitan Bangsa,1,89542,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Gerakan Indonesia Raya,2,103536,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Demokrasi Indonesia Perjuangan,3,150770,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Golongan Karya,4,80025,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Nasdem,5,55596,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Gerakan Perubahan Indonesia,6,7740,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Berkarya,7,26692,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Keadilan Sejahtera,8,48084,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Persatuan Indonesia,9,32558,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Persatuan Pembangunan,10,21997,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Solidaritas Indonesia,11,10138,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Amanat Nasional,12,33786,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Hati Nurani Rakyat,13,8880,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Demokrat,14,55832,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Bulan Bintang,19,3920,Province name,2233563,267019
2019,Lampung,2,DPR,3158490,,,Partai Keadilan dan Persatuan Indonesia,20,2612,Province name,2233563,267019
2019,Kepulauan Bangka Belitung,1,DPR,932569,,,"",,,Province name,682168,121188
2019,Kepulauan Bangka Belitung,1,DPR,932569,,,Partai Kebangkitan Bangsa,1,9885,Province name,682168,121188
2019,Kepulauan Bangka Belitung,1,DPR,932569,,,Partai Gerakan Indonesia Raya,2,19866,Province name,682168,121188
